Year,Location,Site,Depth,Transect,Interval,Genus,Species epithet,Species,Abundance,Size est.,Match,Family,a,b,Biomass,Trophic group
2019,Apo Reef,Shark Airport,,1,20,Acanthurus,japonicus,Acanthurus japonicus,4,9,20,Acanthuridae,0.02188,2.97,59.73,Herbivore
2019,Apo Reef,Shark Airport,,1,20,Acanthurus,japonicus,Acanthurus japonicus,3,10,20,Acanthuridae,0.02188,2.97,61.26,Herbivore
2019,Apo Reef,Shark Airport,,1,20,Balistapus,undulatus,Balistapus undulatus,1,9,153,Balistidae,0.0058,3.554,14.28,Omnivore
2019,Apo Reef,Shark Airport,,1,20,Monotaxis,heterodon,Monotaxis heterodon,1,13,650,no record,no record,no record,#VALUE!,no record
2019,Apo Reef,Shark Airport,,1,20,Acanthurus,pyroferus,Acanthurus pyroferus,1,11,30,Acanthuridae,0.00179,3,2.38,Herbivore
2019,Apo Reef,Shark Airport,,1,20,Sufflamen,bursa,Sufflamen bursa,1,11,1040,Balistidae,0.02162,3,28.78,Benthic Invertivore
2019,Apo Reef,Shark Airport,,1,20,Bodianus,mesothorax,Bodianus mesothorax,1,9,167,Labridae,0.0123,3.04,9.79,Benthic Invertivore
2019,Apo Reef,Shark Airport,,1,20,Scolopsis,bilineata,Scolopsis bilineata,1,9,971,Nemipteridae,0.01318,3.05,10.72,Benthic Invertivore
2019,Apo Reef,Shark Airport,,1,20,Parupeneus,multifasciatus,Parupeneus multifasciatus,1,11,748,Mullidae,0.01047,3.15,19.97,Benthic Invertivore
2019,Apo Reef,Shark Airport,,1,20,Triaenodon,obesus,Triaenodon obesus,1,130,1070,Carcharhinidae,0.00145,3.382,20451.46,Piscivore
2019,Apo Reef,Shark Airport,,1,20,Chaetodon,ornatissimus,Chaetodon ornatissimus,2,9,250,Chaetodontidae,0.02239,3.01,33.37,Corallivore
2019,Apo Reef,Shark Airport,,1,20,Naso,vlamingii,Naso vlamingii,1,14,675,Acanthuridae,0.0497,2.839,89.17,Herbivore
2019,Apo Reef,Shark Airport,,1,20,Naso,annulatus,Naso annulatus,100,12,664,Acanthuridae,0.05103,2.715,4343.13,Herbivore
2019,Apo Reef,Shark Airport,,1,20,Bolbometopon,muricatum,Bolbometopon muricatum,5,35,169,Scaridae,0.01413,3.04,3492.04,Corallivore
2019,Apo Reef,Shark Airport,,1,20,Pomacentrus,vaiuli,Pomacentrus vaiuli,1,5,847,Pomacentridae,0.0619,2.628,4.25,Herbivore
2019,Apo Reef,Shark Airport,,1,25,Forcipiger,longirostris,Forcipiger longirostris,1,9,482,Chaetodontidae,0.01384,3,10.09,Benthic Invertivore
2019,Apo Reef,Shark Airport,,1,25,Acanthurus,pyroferus,Acanthurus pyroferus,4,11,30,Acanthuridae,0.00179,3,9.53,Herbivore
2019,Apo Reef,Shark Airport,,1,25,Gomphosus,varius,Gomphosus varius,1,9,496,Labridae,0.00676,2.96,4.51,Benthic Invertivore
2019,Apo Reef,Shark Airport,,1,25,Balistapus,undulatus,Balistapus undulatus,1,9,153,Balistidae,0.0058,3.554,14.28,Omnivore
2019,Apo Reef,Shark Airport,,1,25,Ctenochaetus,striatus,Ctenochaetus striatus,2,9,399,Acanthuridae,0.0137,3.083,23.97,Detritivore
2019,Apo Reef,Shark Airport,,1,25,Acanthurus,japonicus,Acanthurus japonicus,1,10,20,Acanthuridae,0.02188,2.97,20.42,Herbivore
2019,Apo Reef,Shark Airport,,1,25,Chlorurus,bleekeri,Chlorurus bleekeri,2,15,288,Scaridae,0.01995,3.01,138.36,Herbivore
2019,Apo Reef,Shark Airport,,1,25,Pterocaesio,tile,Pterocaesio tile,50,14,911,Caesionidae,0.01121,3,1538.01,Planktivore
2019,Apo Reef,Shark Airport,,1,25,Odonus,niger,Odonus niger,1,12,699,Balistidae,0.0119,3,20.56,Benthic Invertivore
2019,Apo Reef,Shark Airport,,2,5,Odonus,niger,Odonus niger,100,13,699,Balistidae,0.0119,3,2614.43,Benthic Invertivore
2019,Apo Reef,Shark Airport,,2,5,Melichthys,vidua,Melichthys vidua,2,15,646,Balistidae,0.0058,3.554,175.5,Omnivore
2019,Apo Reef,Shark Airport,,2,5,Acanthurus,pyroferus,Acanthurus pyroferus,2,12,30,Acanthuridae,0.00179,3,6.19,Herbivore
2019,Apo Reef,Shark Airport,,2,5,Acanthurus,pyroferus,Acanthurus pyroferus,1,11,30,Acanthuridae,0.00179,3,2.38,Herbivore
2019,Apo Reef,Shark Airport,,2,5,Scolopsis,bilineata,Scolopsis bilineata,1,9,971,Nemipteridae,0.01318,3.05,10.72,Benthic Invertivore
2019,Apo Reef,Shark Airport,,2,5,Zanclus,cornutus,Zanclus cornutus,1,9,1088,Zanclidae,0.0147,3.37,24.16,Omnivore
2019,Apo Reef,Shark Airport,,2,5,Chaetodon,kleinii,Chaetodon kleinii,1,8,241,Chaetodontidae,0.0448,2.828,16.04,Herbivore
2019,Apo Reef,Shark Airport,,2,5,Acanthurus,japonicus,Acanthurus japonicus,1,11,20,Acanthuridae,0.02188,2.97,27.1,Herbivore
2019,Apo Reef,Shark Airport,,2,5,Acanthurus,japonicus,Acanthurus japonicus,3,10,20,Acanthuridae,0.02188,2.97,61.26,Herbivore
2019,Apo Reef,Shark Airport,,2,5,Acanthurus,japonicus,Acanthurus japonicus,3,9,20,Acanthuridae,0.02188,2.97,44.8,Herbivore
2019,Apo Reef,Shark Airport,,2,5,Ctenochaetus,striatus,Ctenochaetus striatus,1,9,399,Acanthuridae,0.0137,3.083,11.99,Detritivore
2019,Apo Reef,Shark Airport,,2,5,Ctenochaetus,striatus,Ctenochaetus striatus,1,8,399,Acanthuridae,0.0137,3.083,8.34,Detritivore
2019,Apo Reef,Shark Airport,,2,5,Thalassoma,lunare,Thalassoma lunare,1,8,1061,Labridae,0.01072,2.96,5.05,Benthic Invertivore
2019,Apo Reef,Shark Airport,,2,5,Chlorurus,sordidus,Chlorurus sordidus,3,11,295,Scaridae,0.0319,2.927,106.92,Detritivore
2019,Apo Reef,Shark Airport,,2,5,Scarus,niger,Scarus niger,1,11,956,Scaridae,0.0316,3.09,52.19,Herbivore
2019,Apo Reef,Shark Airport,,2,5,Acanthurus,auranticavus,Acanthurus auranticavus,1,18,13,Acanthuridae,0.02188,2.97,117.01,Omnivore
2019,Apo Reef,Shark Airport,,2,5,Forcipiger,longirostris,Forcipiger longirostris,1,8,482,Chaetodontidae,0.01384,3,7.09,Benthic Invertivore
2019,Apo Reef,Shark Airport,,2,5,Acanthurus,pyroferus,Acanthurus pyroferus,1,11,30,Acanthuridae,0.00179,3,2.38,Herbivore
2019,Apo Reef,Shark Airport,,2,5,Ctenochaetus,striatus,Ctenochaetus striatus,3,12,399,Acanthuridae,0.0137,3.083,87.29,Detritivore
2019,Apo Reef,Shark Airport,,2,5,Naso,lituratus,Naso lituratus,1,14,668,Acanthuridae,0.0497,2.839,89.17,Herbivore
2019,Apo Reef,Shark Airport,,2,5,Balistapus,undulatus,Balistapus undulatus,1,12,153,Balistidae,0.0058,3.554,39.7,Omnivore
2019,Apo Reef,Shark Airport,,2,5,Ctenochaetus,binotatus,Ctenochaetus binotatus,3,8,395,Acanthuridae,0.081,2.59,53.04,Detritivore
2019,Apo Reef,Shark Airport,,2,5,Chromis,xanthura,Chromis xanthura,1,8,333,Pomacentridae,0.009,2.773,2.87,Planktivore
2019,Apo Reef,Shark Airport,,2,5,Chromis,margaritifer,Chromis margaritifer,10,3,319,Pomacentridae,0.0182,3,4.91,Herbivore
2019,Apo Reef,Shark Airport,,2,5,Pomacentrus,vaiuli,Pomacentrus vaiuli,2,5,847,Pomacentridae,0.0619,2.628,8.5,Herbivore
2019,Apo Reef,Shark Airport,,2,5,Zanclus,cornutus,Zanclus cornutus,1,9,1088,Zanclidae,0.0147,3.37,24.16,Omnivore
2019,Apo Reef,Shark Airport,,2,5,Parupeneus,multifasciatus,Parupeneus multifasciatus,1,10,748,Mullidae,0.01047,3.15,14.79,Benthic Invertivore
2019,Apo Reef,Shark Airport,,2,10,Ctenochaetus,striatus,Ctenochaetus striatus,6,9,399,Acanthuridae,0.0137,3.083,71.91,Detritivore
2019,Apo Reef,Shark Airport,,2,10,Ctenochaetus,striatus,Ctenochaetus striatus,1,8,399,Acanthuridae,0.0137,3.083,8.34,Detritivore
2019,Apo Reef,Shark Airport,,2,10,Naso,lituratus,Naso lituratus,1,12,668,Acanthuridae,0.0497,2.839,57.56,Herbivore
2019,Apo Reef,Shark Airport,,2,10,Zebrasoma,veliferum,Zebrasoma veliferum,1,12,1092,Acanthuridae,0.03425,2.866,42.42,Herbivore
2019,Apo Reef,Shark Airport,,2,10,Hemigymnus,melapterus,Hemigymnus melapterus,1,20,545,Labridae,0.0123,3.06,117.78,Benthic Invertivore
2019,Apo Reef,Shark Airport,,2,10,Cirrhilabrus,cyanopleura,Cirrhilabrus cyanopleura,20,5,350,Labridae,0.01445,2.94,32.8,Planktivore
2019,Apo Reef,Shark Airport,,2,10,Cephalopholis,urodeta,Cephalopholis urodeta,2,9,229,Serranidae,0.02822,2.818,27.58,Piscivore
2019,Apo Reef,Shark Airport,,2,10,Zebrasoma,veliferum,Zebrasoma veliferum,2,12,1092,Acanthuridae,0.03425,2.866,84.84,Herbivore
2019,Apo Reef,Shark Airport,,2,10,Chlorurus,sordidus,Chlorurus sordidus,2,10,295,Scaridae,0.0319,2.927,53.93,Detritivore
2019,Apo Reef,Shark Airport,,2,10,Ctenochaetus,binotatus,Ctenochaetus binotatus,3,8,395,Acanthuridae,0.081,2.59,53.04,Detritivore
2019,Apo Reef,Shark Airport,,2,10,Nemateleotris,magnifica,Nemateleotris magnifica,2,4,677,Ptereleotridae,0.00389,3.12,0.59,Planktivore
2019,Apo Reef,Shark Airport,,2,10,Parupeneus,multifasciatus,Parupeneus multifasciatus,1,8,748,Mullidae,0.01047,3.15,7.32,Benthic Invertivore
2019,Apo Reef,Shark Airport,,2,15,Chaetodon,kleinii,Chaetodon kleinii,2,8,241,Chaetodontidae,0.0448,2.828,32.08,Herbivore
2019,Apo Reef,Shark Airport,,2,15,Bodianus,diana,Bodianus diana,1,12,164,Labridae,0.0123,3.04,23.48,Benthic Invertivore
2019,Apo Reef,Shark Airport,,2,15,Ctenochaetus,striatus,Ctenochaetus striatus,4,9,399,Acanthuridae,0.0137,3.083,47.94,Detritivore
2019,Apo Reef,Shark Airport,,2,15,Cephalopholis,urodeta,Cephalopholis urodeta,1,9,229,Serranidae,0.02822,2.818,13.79,Piscivore
2019,Apo Reef,Shark Airport,,2,15,Pomacentrus,vaiuli,Pomacentrus vaiuli,2,4,847,Pomacentridae,0.0619,2.628,4.73,Herbivore
2019,Apo Reef,Shark Airport,,2,15,Forcipiger,longirostris,Forcipiger longirostris,2,8,482,Chaetodontidae,0.01384,3,14.17,Benthic Invertivore
2019,Apo Reef,Shark Airport,,2,15,Ctenochaetus,binotatus,Ctenochaetus binotatus,1,8,395,Acanthuridae,0.081,2.59,17.68,Detritivore
2019,Apo Reef,Shark Airport,,2,15,Balistapus,undulatus,Balistapus undulatus,1,10,153,Balistidae,0.0058,3.554,20.77,Omnivore
2019,Apo Reef,Shark Airport,,2,15,Scarus,schlegeli,Scarus schlegeli,2,8,965,Scaridae,0.0309,2.87,24.15,Herbivore
2019,Apo Reef,Shark Airport,,2,15,Chromis,xanthura,Chromis xanthura,50,8,333,Pomacentridae,0.009,2.773,143.71,Planktivore
2019,Apo Reef,Shark Airport,,2,20,Chaetodon,lunulatus,Chaetodon lunulatus,2,9,244,Chaetodontidae,0.02239,3.01,33.37,Corallivore
2019,Apo Reef,Shark Airport,,2,20,Melichthys,vidua,Melichthys vidua,1,14,646,Balistidae,0.0058,3.554,68.67,Omnivore
2019,Apo Reef,Shark Airport,,2,20,Ptereleotris,evides,Ptereleotris evides,1,10,899,Ptereleotridae,0.00389,3.12,5.13,Planktivore
2019,Apo Reef,Shark Airport,,2,20,Acanthurus,pyroferus,Acanthurus pyroferus,1,11,30,Acanthuridae,0.00179,3,2.38,Herbivore
2019,Apo Reef,Shark Airport,,2,20,Balistoides,conspicillum,Balistoides conspicillum,1,20,154,Balistidae,0.02344,2.96,166.34,Benthic Invertivore
2019,Apo Reef,Shark Airport,,2,20,Acanthurus,japonicus,Acanthurus japonicus,1,9,20,Acanthuridae,0.02188,2.97,14.93,Herbivore
2019,Apo Reef,Shark Airport,,2,20,Balistapus,undulatus,Balistapus undulatus,1,9,153,Balistidae,0.0058,3.554,14.28,Omnivore
2019,Apo Reef,Shark Airport,,2,20,Scarus,psittacus,Scarus psittacus,1,13,960,Scaridae,0.0258,2.903,44.2,Herbivore
2019,Apo Reef,Shark Airport,,2,20,Ctenochaetus,binotatus,Ctenochaetus binotatus,2,8,395,Acanthuridae,0.081,2.59,35.36,Detritivore
2019,Apo Reef,Shark Airport,,2,20,Pseudobalistes,flavimarginatus,Pseudobalistes flavimarginatus,1,30,876,Balistidae,0.02344,2.96,552.38,Benthic Invertivore
2019,Apo Reef,Shark Airport,,2,20,Acanthurus,japonicus,Acanthurus japonicus,2,9,20,Acanthuridae,0.02188,2.97,29.87,Herbivore
2019,Apo Reef,Shark Airport,,2,25,Ctenochaetus,striatus,Ctenochaetus striatus,4,9,399,Acanthuridae,0.0137,3.083,47.94,Detritivore
2019,Apo Reef,Shark Airport,,2,25,Acanthurus,japonicus,Acanthurus japonicus,21,9,20,Acanthuridae,0.02188,2.97,313.59,Herbivore
2019,Apo Reef,Shark Airport,,2,25,Xanthichthys,auromarginatus,Xanthichthys auromarginatus,5,12,1082,Balistidae,0.02344,2.96,183.36,Benthic Invertivore
2019,Apo Reef,Shark Airport,,2,25,Xanthichthys,auromarginatus,Xanthichthys auromarginatus,1,10,1082,Balistidae,0.02344,2.96,21.38,Benthic Invertivore
2019,Apo Reef,Shark Airport,,2,25,Odonus,niger,Odonus niger,10,13,699,Balistidae,0.0119,3,261.44,Benthic Invertivore
2019,Apo Reef,Shark Airport,,2,25,Chaetodon,ornatissimus,Chaetodon ornatissimus,1,10,250,Chaetodontidae,0.02239,3.01,22.91,Corallivore
2019,Apo Reef,Shark Airport,,2,25,Nemateleotris,magnifica,Nemateleotris magnifica,1,4,677,Ptereleotridae,0.00389,3.12,0.29,Planktivore
2019,Apo Reef,Shark Airport,,2,25,Ctenochaetus,binotatus,Ctenochaetus binotatus,3,8,395,Acanthuridae,0.081,2.59,53.04,Detritivore
2019,Apo Reef,Shark Airport,,2,25,Ctenochaetus,binotatus,Ctenochaetus binotatus,4,9,395,Acanthuridae,0.081,2.59,95.95,Detritivore
2019,Apo Reef,Shark Airport,,2,25,Ctenochaetus,striatus,Ctenochaetus striatus,2,10,399,Acanthuridae,0.0137,3.083,33.17,Detritivore
2019,Apo Reef,Shark Airport,,2,25,Balistapus,undulatus,Balistapus undulatus,2,10,153,Balistidae,0.0058,3.554,41.54,Omnivore
2019,Apo Reef,Shark Airport,,2,25,Oxycheilinus,unifasciatus,Oxycheilinus unifasciatus,1,10,718,Labridae,0.01687,3,16.87,Benthic Invertivore
2019,Apo Reef,Shark Airport,,3,5,Halichoeres,podostigma,Halichoeres podostigma,2,8,531,Labridae,0.00977,3.07,11.57,Benthic Invertivore
2019,Apo Reef,Shark Airport,,3,5,Acanthurus,pyroferus,Acanthurus pyroferus,2,12,30,Acanthuridae,0.00179,3,6.19,Herbivore
2019,Apo Reef,Shark Airport,,3,5,Acanthurus,pyroferus,Acanthurus pyroferus,1,11,30,Acanthuridae,0.00179,3,2.38,Herbivore
2019,Apo Reef,Shark Airport,,3,5,Ctenochaetus,striatus,Ctenochaetus striatus,2,10,399,Acanthuridae,0.0137,3.083,33.17,Detritivore
2019,Apo Reef,Shark Airport,,3,5,Ctenochaetus,striatus,Ctenochaetus striatus,4,8,399,Acanthuridae,0.0137,3.083,33.34,Detritivore
2019,Apo Reef,Shark Airport,,3,5,Ctenochaetus,binotatus,Ctenochaetus binotatus,1,8,395,Acanthuridae,0.081,2.59,17.68,Detritivore
2019,Apo Reef,Shark Airport,,3,5,Heniochus,monoceros,Heniochus monoceros,2,12,552,Chaetodontidae,0.022,3.125,103.73,Benthic Invertivore
2019,Apo Reef,Shark Airport,,3,5,Acanthurus,japonicus,Acanthurus japonicus,1,9,20,Acanthuridae,0.02188,2.97,14.93,Herbivore
2019,Apo Reef,Shark Airport,,3,5,Acanthurus,japonicus,Acanthurus japonicus,1,10,20,Acanthuridae,0.02188,2.97,20.42,Herbivore
2019,Apo Reef,Shark Airport,,3,5,Cephalopholis,urodeta,Cephalopholis urodeta,1,9,229,Serranidae,0.02822,2.818,13.79,Piscivore
2019,Apo Reef,Shark Airport,,3,5,Ctenochaetus,striatus,Ctenochaetus striatus,2,11,399,Acanthuridae,0.0137,3.083,44.5,Detritivore
2019,Apo Reef,Shark Airport,,3,5,Gomphosus,varius,Gomphosus varius,1,10,496,Labridae,0.00676,2.96,6.17,Benthic Invertivore
2019,Apo Reef,Shark Airport,,3,5,Scarus,niger,Scarus niger,1,10,956,Scaridae,0.0316,3.09,38.88,Herbivore
2019,Apo Reef,Shark Airport,,3,5,Anampses,meleagrides,Anampses meleagrides,1,9,82,Labridae,0.01,3.06,8.32,Benthic Invertivore
2019,Apo Reef,Shark Airport,,3,5,Acanthochromis,polyacanthus,Acanthochromis polyacanthus,1,7,12,Pomacentridae,0.02188,3.01,7.65,Planktivore
2019,Apo Reef,Shark Airport,,3,5,Melichthys,vidua,Melichthys vidua,1,12,646,Balistidae,0.0058,3.554,39.7,Omnivore
2019,Apo Reef,Shark Airport,,3,5,Chaetodon,punctatofasciatus,Chaetodon punctatofasciatus,4,8,253,Chaetodontidae,0.02239,3.01,46.82,Corallivore
2019,Apo Reef,Shark Airport,,3,5,Cephalopholis,urodeta,Cephalopholis urodeta,1,10,229,Serranidae,0.02822,2.818,18.56,Piscivore
2019,Apo Reef,Shark Airport,,3,5,Acanthurus,japonicus,Acanthurus japonicus,5,10,20,Acanthuridae,0.02188,2.97,102.1,Herbivore
2019,Apo Reef,Shark Airport,,3,5,Acanthurus,japonicus,Acanthurus japonicus,5,10,20,Acanthuridae,0.02188,2.97,102.1,Herbivore
2019,Apo Reef,Shark Airport,,3,5,Ctenochaetus,striatus,Ctenochaetus striatus,2,11,399,Acanthuridae,0.0137,3.083,44.5,Detritivore
2019,Apo Reef,Shark Airport,,3,5,Ctenochaetus,striatus,Ctenochaetus striatus,5,9,399,Acanthuridae,0.0137,3.083,59.93,Detritivore
2019,Apo Reef,Shark Airport,,3,5,Ctenochaetus,striatus,Ctenochaetus striatus,4,8,399,Acanthuridae,0.0137,3.083,33.34,Detritivore
2019,Apo Reef,Shark Airport,,3,5,Oxycheilinus,unifasciatus,Oxycheilinus unifasciatus,1,8,718,Labridae,0.01687,3,8.64,Benthic Invertivore
2019,Apo Reef,Shark Airport,,3,5,Ptereleotris,evides,Ptereleotris evides,2,9,899,Ptereleotridae,0.00389,3.12,7.38,Planktivore
2019,Apo Reef,Shark Airport,,3,5,Parupeneus,multifasciatus,Parupeneus multifasciatus,1,9,748,Mullidae,0.01047,3.15,10.61,Benthic Invertivore
2019,Apo Reef,Shark Airport,,3,5,Naso,lituratus,Naso lituratus,1,14,668,Acanthuridae,0.0497,2.839,89.17,Herbivore
2019,Apo Reef,Shark Airport,,3,5,Balistapus,undulatus,Balistapus undulatus,1,12,153,Balistidae,0.0058,3.554,39.7,Omnivore
2019,Apo Reef,Shark Airport,,3,5,Naso,lituratus,Naso lituratus,1,13,668,Acanthuridae,0.0497,2.839,72.25,Herbivore
2019,Apo Reef,Shark Airport,,3,5,Acanthurus,pyroferus,Acanthurus pyroferus,1,11,30,Acanthuridae,0.00179,3,2.38,Herbivore
2019,Apo Reef,Shark Airport,,3,5,Melichthys,vidua,Melichthys vidua,1,12,646,Balistidae,0.0058,3.554,39.7,Omnivore
2019,Apo Reef,Shark Airport,,3,5,Scolopsis,bilineata,Scolopsis bilineata,1,9,971,Nemipteridae,0.01318,3.05,10.72,Benthic Invertivore
2019,Apo Reef,Shark Airport,,3,5,Pomacentrus,vaiuli,Pomacentrus vaiuli,2,4,847,Pomacentridae,0.0619,2.628,4.73,Herbivore
2019,Apo Reef,Shark Airport,,3,10,Ctenochaetus,striatus,Ctenochaetus striatus,2,11,399,Acanthuridae,0.0137,3.083,44.5,Detritivore
2019,Apo Reef,Shark Airport,,3,10,Ctenochaetus,striatus,Ctenochaetus striatus,6,10,399,Acanthuridae,0.0137,3.083,99.51,Detritivore
2019,Apo Reef,Shark Airport,,3,10,Acanthurus,pyroferus,Acanthurus pyroferus,1,11,30,Acanthuridae,0.00179,3,2.38,Herbivore
2019,Apo Reef,Shark Airport,,3,10,Acanthurus,pyroferus,Acanthurus pyroferus,1,12,30,Acanthuridae,0.00179,3,3.09,Herbivore
2019,Apo Reef,Shark Airport,,3,10,Sargocentron,caudimaculatum,Sargocentron caudimaculatum,2,10,932,Holocentridae,0.01514,2.98,28.92,Benthic Invertivore
2019,Apo Reef,Shark Airport,,3,10,Sargocentron,caudimaculatum,Sargocentron caudimaculatum,1,11,932,Holocentridae,0.01514,2.98,19.21,Benthic Invertivore
2019,Apo Reef,Shark Airport,,3,10,Myripristis,murdjan,Myripristis murdjan,1,12,661,Holocentridae,0.0193,3.034,36.29,Benthic Invertivore
2019,Apo Reef,Shark Airport,,3,10,Acanthochromis,polyacanthus,Acanthochromis polyacanthus,2,8,12,Pomacentridae,0.02188,3.01,22.88,Planktivore
2019,Apo Reef,Shark Airport,,3,10,Acanthurus,pyroferus,Acanthurus pyroferus,1,12,30,Acanthuridae,0.00179,3,3.09,Herbivore
2019,Apo Reef,Shark Airport,,3,10,Chaetodon,ornatissimus,Chaetodon ornatissimus,1,9,250,Chaetodontidae,0.02239,3.01,16.68,Corallivore
2019,Apo Reef,Shark Airport,,3,10,Zanclus,cornutus,Zanclus cornutus,1,9,1088,Zanclidae,0.0147,3.37,24.16,Omnivore
2019,Apo Reef,Shark Airport,,3,15,Acanthurus,pyroferus,Acanthurus pyroferus,1,12,30,Acanthuridae,0.00179,3,3.09,Herbivore
2019,Apo Reef,Shark Airport,,3,15,Pomacentrus,philippinus,Pomacentrus philippinus,3,5,837,Pomacentridae,0.0508,2.707,11.89,Herbivore
2019,Apo Reef,Shark Airport,,3,15,Acanthurus,japonicus,Acanthurus japonicus,1,10,20,Acanthuridae,0.02188,2.97,20.42,Herbivore
2019,Apo Reef,Shark Airport,,3,15,Novaculichthys,taeniourus,Novaculichthys taeniourus,2,12,698,Labridae,0.01445,2.94,43.02,Benthic Invertivore
2019,Apo Reef,Shark Airport,,3,15,Bodianus,sp.,Bodianus sp.,1,8,168,Labridae,0.0123,3.04,6.84,Benthic Invertivore
2019,Apo Reef,Shark Airport,,3,15,Parupeneus,multifasciatus,Parupeneus multifasciatus,1,9,748,Mullidae,0.01047,3.15,10.61,Benthic Invertivore
2019,Apo Reef,Shark Airport,,3,20,Zanclus,cornutus,Zanclus cornutus,2,9,1088,Zanclidae,0.0147,3.37,48.32,Omnivore
2019,Apo Reef,Shark Airport,,3,20,Acanthurus,japonicus,Acanthurus japonicus,2,9,20,Acanthuridae,0.02188,2.97,29.87,Herbivore
2019,Apo Reef,Shark Airport,,3,20,Acanthurus,japonicus,Acanthurus japonicus,2,10,20,Acanthuridae,0.02188,2.97,40.84,Herbivore
2019,Apo Reef,Shark Airport,,3,20,Scolopsis,bilineata,Scolopsis bilineata,1,10,971,Nemipteridae,0.01318,3.05,14.79,Benthic Invertivore
2019,Apo Reef,Shark Airport,,3,20,Acanthurus,pyroferus,Acanthurus pyroferus,2,11,30,Acanthuridae,0.00179,3,4.76,Herbivore
2019,Apo Reef,Shark Airport,,3,20,Hemigymnus,fasciatus,Hemigymnus fasciatus,2,25,544,Labridae,0.01713,3,535.31,Benthic Invertivore
2019,Apo Reef,Shark Airport,,3,20,Hemigymnus,fasciatus,Hemigymnus fasciatus,1,11,544,Labridae,0.01713,3,22.8,Benthic Invertivore
2019,Apo Reef,Shark Airport,,3,20,Naso,annulatus,Naso annulatus,30,13,664,Acanthuridae,0.05103,2.715,1619.21,Herbivore
2019,Apo Reef,Shark Airport,,3,20,Sufflamen,bursa,Sufflamen bursa,1,10,1040,Balistidae,0.02162,3,21.62,Benthic Invertivore
2019,Apo Reef,Shark Airport,,3,20,Balistapus,undulatus,Balistapus undulatus,1,12,153,Balistidae,0.0058,3.554,39.7,Omnivore
2019,Apo Reef,Shark Airport,,3,20,Cephalopholis,urodeta,Cephalopholis urodeta,1,9,229,Serranidae,0.02822,2.818,13.79,Piscivore
2019,Apo Reef,Shark Airport,,3,25,Gomphosus,varius,Gomphosus varius,1,9,496,Labridae,0.00676,2.96,4.51,Benthic Invertivore
2019,Apo Reef,Shark Airport,,3,25,Ctenochaetus,striatus,Ctenochaetus striatus,3,11,399,Acanthuridae,0.0137,3.083,66.75,Detritivore
2019,Apo Reef,Shark Airport,,3,25,Oxycheilinus,unifasciatus,Oxycheilinus unifasciatus,2,12,718,Labridae,0.01687,3,58.3,Benthic Invertivore
2019,Apo Reef,Shark Airport,,3,25,Acanthurus,pyroferus,Acanthurus pyroferus,2,9,30,Acanthuridae,0.00179,3,2.61,Herbivore
2019,Apo Reef,Shark Airport,,3,25,Acanthurus,japonicus,Acanthurus japonicus,2,9,20,Acanthuridae,0.02188,2.97,29.87,Herbivore
2019,Apo Reef,Shark Airport,,3,25,Lutjanus,decussatus,Lutjanus decussatus,1,14,613,Lutjanidae,0.01413,2.98,36.78,Piscivore
2019,Apo Reef,South Corner,,1,5,Hemitaurichthys,polylepis,Hemitaurichthys polylepis,2,9,547,Chaetodontidae,0.02649,3,38.62,Planktivore
2019,Apo Reef,South Corner,,1,5,Amblyglyphidodon,aureus,Amblyglyphidodon aureus,2,9,54,Pomacentridae,0.02138,2.99,30.49,Planktivore
2019,Apo Reef,South Corner,,1,5,Acanthurus,auranticavus,Acanthurus auranticavus,1,15,13,Acanthuridae,0.02188,2.97,68.08,Omnivore
2019,Apo Reef,South Corner,,1,5,Sargocentron,caudimaculatum,Sargocentron caudimaculatum,1,15,932,Holocentridae,0.01514,2.98,48.4,Benthic Invertivore
2019,Apo Reef,South Corner,,1,5,Ctenochaetus,striatus,Ctenochaetus striatus,3,12,399,Acanthuridae,0.0137,3.083,87.29,Detritivore
2019,Apo Reef,South Corner,,1,5,Ctenochaetus,striatus,Ctenochaetus striatus,1,11,399,Acanthuridae,0.0137,3.083,22.25,Detritivore
2019,Apo Reef,South Corner,,1,5,Myripristis,murdjan,Myripristis murdjan,1,12,661,Holocentridae,0.0193,3.034,36.29,Benthic Invertivore
2019,Apo Reef,South Corner,,1,5,Myripristis,murdjan,Myripristis murdjan,1,11,661,Holocentridae,0.0193,3.034,27.87,Benthic Invertivore
2019,Apo Reef,South Corner,,1,5,Melichthys,vidua,Melichthys vidua,1,13,646,Balistidae,0.0058,3.554,52.77,Omnivore
2019,Apo Reef,South Corner,,1,5,Sargocentron,spiniferum,Sargocentron spiniferum,1,16,940,Holocentridae,0.01541,3.119,87.79,Benthic Invertivore
2019,Apo Reef,South Corner,,1,5,Caesio,caerulaurea,Caesio caerulaurea,100,15,171,Caesionidae,0.01996,2.991,6574.3,Planktivore
2019,Apo Reef,South Corner,,1,5,Caesio,lunaris,Caesio lunaris,50,18,173,Caesionidae,0.01072,3.08,3939.16,Planktivore
2019,Apo Reef,South Corner,,1,5,Acanthurus,japonicus,Acanthurus japonicus,1,10,20,Acanthuridae,0.02188,2.97,20.42,Herbivore
2019,Apo Reef,South Corner,,1,5,Hemitaurichthys,polylepis,Hemitaurichthys polylepis,20,9,547,Chaetodontidae,0.02649,3,386.22,Planktivore
